timestamp,Formula,IC_Train,IC_Test,IR_Train,IR_Test,Expanded_Formula,factor_key
2024-12-16 20:52:55.883745,"calculate._sigmoid(calculate._min(calculate._min(calculate._subtract(calculate._calculate_up_down_ratio(df = f.close, period = 120), f.volume.average(20)), f.revenue.average(3) / f.revenue.average(12)), f.revenue.average(3) / f.revenue.average(12)))",0.0185730868170349,0.017555169638465,0.227757163411075,0.247167826633802,"calculate._sigmoid(calculate._min(calculate._min(calculate._subtract(calculate._calculate_up_down_ratio(df = f.close, period = 120), f.volume.average(20)), f.revenue.average(3) / f.revenue.average(12)), f.revenue.average(3) / f.revenue.average(12)))",84e33d18454f0b3d4412c5b8c3bb1745
2024-12-12 12:10:30.945959,"_add(_add(statement_dog_rev_index_per_close@n_20, rev_sl_growth_short@), _subtract(_subtract(RCI@n_120, margin_transactions@), relative_strength@n_20))",0.0602403624240294,0.0355962687255287,0.685390485277725,0.383119679752948,"calculate._add(calculate._add(f.statement_dog_rev_index(timeperiod= 20)/f.close, f.revenue.average(12).pct_change(1)), calculate._subtract(calculate._subtract((f.rci(n = 120)).fillna(0), f.融資使用率), f.relative_strength(n= 20)))",8578fbb845ff96e804e48dc6f1024883
2024-12-16 19:59:00.30175,"calculate._sigmoid(calculate._subtract(calculate._subtract(f.volume.average(20), f.revenue.average(3) / f.revenue.average(12)), f.revenue.average(3) / f.revenue.average(12)))",0.0171596112134402,0.0189543843690385,0.193145403073717,0.577959926058894,"calculate._sigmoid(calculate._subtract(calculate._subtract(f.volume.average(20), f.revenue.average(3) / f.revenue.average(12)), f.revenue.average(3) / f.revenue.average(12)))",85ec6ff4c191c2a9ef38efab2332cd93
2024-12-11 11:02:29.371547,"_subtract(_subtract(_abs(margin_transactions@), revenue_average@), _add(_multiply(entry_signal_volatility@n_20, aroondown@n_20), relative_strength_per_close@n_20))",-0.0638340199971898,-0.053537532130745,-0.741947762265448,-0.65720353398964,"calculate._subtract(calculate._subtract(calculate._abs(f.融資使用率), f.revenue.average(3) / f.revenue.average(12)), calculate._add(calculate._multiply(f.entry_signal_volatility(timeperiod= 20), data.indicator(""AROON"", adjust_price=True, timeperiod= 20)[0]), f.relative_strength(n= 20)/f.close))",85f3d24060785e59aebac51164982f45
2024-12-13 08:03:42.07618,"_add(_add(RCI@n_120, _add(RCI@n_120, _subtract(_subtract(_add(_add(rsv@, revenue_average@), _subtract(relative_strength_per_close@n_20, entry_signal_volatility@n_60)), margin_transactions@), entry_signal_volatility@n_60))), _add(_square(entry_signal_volatility@n_120), statement_dog_rev_index@))",0.0760952531534412,0.05659007456558,0.706001658307081,0.568289207083679,"calculate._add(calculate._add((f.rci(n = 120)).fillna(0), calculate._add((f.rci(n = 120)).fillna(0), calculate._subtract(calculate._subtract(calculate._add(calculate._add(f.rsv(n = 120), f.revenue.average(3) / f.revenue.average(12)), calculate._subtract(f.relative_strength(n= 20)/f.close, f.entry_signal_volatility(timeperiod= 60))), f.融資使用率), f.entry_signal_volatility(timeperiod= 60)))), calculate._add(calculate._square(f.entry_signal_volatility(timeperiod= 120)), f.statement_dog_rev_index(timeperiod=10)))",86cfc999a4945d709c9d02c6d94a61ee
2024-12-11 06:44:45.829018,"_subtract(_subtract(relative_strength@n_20, _subtract(statement_dog_rev_index_per_close@n_20, _subtract(_abs(margin_transactions@), revenue_average@))), _subtract(statement_dog_rev_index_per_close@n_20, _subtract(_abs(margin_transactions@), revenue_average@)))",-0.0581435706074759,-0.0433425892810453,-0.653161306253867,-0.561981106532472,"calculate._subtract(calculate._subtract(f.relative_strength(n= 20), calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._subtract(calculate._abs(f.融資使用率), f.revenue.average(3) / f.revenue.average(12)))), calculate._subtract(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._subtract(calculate._abs(f.融資使用率), f.revenue.average(3) / f.revenue.average(12))))",87088cc474bdfc7581bd50b4b047ee85
2024-12-11 21:54:27.163758,"_subtract(_sigmoid(_add(statement_dog_rev_index@, _add(rsv@, _max(_sigmoid(_add(statement_dog_rev_index@, _add(rsv@, _max(rsv@, entry_signal_volatility@n_120)))), entry_signal_volatility@n_120)))), _sigmoid(vol@n_20))",0.0627241450686265,0.0506148276343965,0.93645819240443,0.910278891867791,"calculate._subtract(calculate._sigmoid(calculate._add(f.statement_dog_rev_index(timeperiod=10), calculate._add(f.rsv(n = 120), calculate._max(calculate._sigmoid(calculate._add(f.statement_dog_rev_index(timeperiod=10), calculate._add(f.rsv(n = 120), calculate._max(f.rsv(n = 120), f.entry_signal_volatility(timeperiod= 120))))), f.entry_signal_volatility(timeperiod= 120))))), calculate._sigmoid(f.volume.average(20)))",879f129d8eb59bd246edbf5d128f9c22
2024-12-11 15:09:31.687667,"_add(revenue_average@, _add(statement_dog_rev_index_per_close@n_20, rsv@))",0.0513047142562672,0.059722616387657,0.688091564133898,0.789506863043916,"calculate._add(f.revenue.average(3) / f.revenue.average(12), calculate._add(f.statement_dog_rev_index(timeperiod= 20)/f.close, f.rsv(n = 120)))",89721cb97fe5aee5eae809dbdb594ff2
2024-12-12 06:18:23.152471,"_min(_min(_subtract(_min(geometric@n_120, _floor(vol@n_20)), RCI@n_120), entry_signal_volatility@n_120), entry_signal_volatility@n_120)",-0.0642769003551019,-0.0332673388149466,-0.634000328063292,-0.297216129095218,"calculate._min(calculate._min(calculate._subtract(calculate._min(f.geometric(timeperiod = 120), calculate._floor(f.volume.average(20))), (f.rci(n = 120)).fillna(0)), f.entry_signal_volatility(timeperiod= 120)), f.entry_signal_volatility(timeperiod= 120))",8a2bd94fe6e5e03d4c9c99de8a130135
2024-12-12 02:06:13.749467,"_add(_max(statement_dog_rev_index_per_close@n_20, _add(_max(statement_dog_rev_index_per_close@n_20, RCI@n_120), _min(_sigmoid(rev_sl_growth_long@), statement_dog_rev_index@))), _min(_sigmoid(rev_sl_growth_long@), statement_dog_rev_index@))",0.0542228891462711,0.0462503510090951,0.726645319801563,0.698327833473543,"calculate._add(calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, calculate._add(calculate._max(f.statement_dog_rev_index(timeperiod= 20)/f.close, (f.rci(n = 120)).fillna(0)), calculate._min(calculate._sigmoid(f.revenue.average(1).pct_change(12)), f.statement_dog_rev_index(timeperiod=10)))), calculate._min(calculate._sigmoid(f.revenue.average(1).pct_change(12)), f.statement_dog_rev_index(timeperiod=10)))",8a769cf50791c3c3bed1ac9f9dcd1fb8
